Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Overperforming Score (weighted  —  Likes 1x Comments 1x ),Post_Type
UW–Madison Arboretum,uwarboretum,5128,2019-10-09 12:29:34 EDT,10/9/19,12:29:34,Photo,163,162,1,0,FALSE,https://www.instagram.com/p/B3Z3k4znQff/,https://www.instagram.com/p/B3Z3k4znQff/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/70930977_196987201335415_638730914930037726_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=5np6VHIaPoYAX8F1Y3c&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8WALBXqfLMBjX_1oMvn0WFD3OgT-0MtR23sMfBjWW3lQ&oe=625610A7,,"On a warm sunny day like today, you still might find a few bumble bees lingering on goldenrods and asters. Most bumble bees you can see now are male common eastern bumble bees (Bombus impatiens), but if you're very, very lucky you might spot a future queen. 
Art by @chase_prairie , science communications fellow.",,,,1.18,Photo
UW–Madison Arboretum,uwarboretum,5101,2019-09-27 16:52:50 EDT,9/27/19,16:52:50,Photo,159,156,3,0,FALSE,https://www.instagram.com/p/B27cKlKnTXF/,https://www.instagram.com/p/B27cKlKnTXF/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/70756518_439837129975761_3968798770372714884_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=WJCx8xV0VdsAX-f6UJG&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_ui_swjqz5YDeLrfXhzei-J6VS5uVyHdppcLTCmkFJyQ&oe=6255D09F,,"You can do citizen science anywhere, including your own garden. Jessica Ross, citizen science coordinator, shares some tips. Drawn by @chase_prairie, the 2019–20 Arboretum Science Communication Fellow. #madisonwi #uwmadison #scicomm #citizenscience",,,,1.15,Photo
UW–Madison Arboretum,uwarboretum,5099,2019-09-26 14:28:12 EDT,9/26/19,14:28:12,Video,145,142,3,470,FALSE,https://www.instagram.com/p/B24moaPHpn5/,https://www.instagram.com/p/B24moaPHpn5/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/71114271_461650454422446_1394477411050859360_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=k8sehAtYtDQAX-15Iae&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-11efsnofBTbkOsjS80EI9m4oABVFB4qgHuB3XHe-nvA&oe=6256F78D,,How much do bees love goldenrod? Multiply by 100s of plants! #madisonwi #uwmadison #fall #prairieplants,,,,1.24,Album_Video
UW–Madison Arboretum,uwarboretum,5075,2019-09-16 12:28:14 EDT,9/16/19,12:28:14,Album,384,382,2,0,FALSE,https://www.instagram.com/p/B2epJAnn8gX/,https://www.instagram.com/p/B2epJAnn8gX/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/71130887_393670454664605_5893242733140624380_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=gPGqEtbRHzIAX88IWib&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9CUdAf2HDkoWF8ppOkRuyB0CNbAgqRxZwnsoxwJsXiRQ&oe=6256CD33,,"Morning, before the sunshine #madisonwi #uwmadison #wiwx #fog",,,,2.09,Album_Video
UW–Madison Arboretum,uwarboretum,5037,2019-08-28 15:06:03 EDT,8/28/19,15:06:03,Album,199,195,4,0,FALSE,https://www.instagram.com/p/B1uAGSVn9uQ/,https://www.instagram.com/p/B1uAGSVn9uQ/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/67782490_627125407777147_3523731851816653410_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=w5guWXn0dPEAX-hV0rz&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9K0jrXTxjnLrMdLhT7ElhfU2XJImmvfb_fjmPEf7iMdQ&oe=6255A35F,,"The land care crew started restoring Skunk Cabbage Wetlands in winter 2016–17. (Scroll pics to see the results!) @christopherkregel recently shared a project update. The area has a spectacular skunk cabbage population early in the spring but had been infested with large buckthorn trees and bittersweet vines. The crew cut and cut and cut, and they used the tractor to winch out the biggest buckthorns. They followed up to remove herbaceous invasive species, they seeded with seed collected by hand, and they used prescribed fire in the site as well. Here are some of Chris’s before and after photos (plus one he didn’t take), although, he says “Pictures don't do it justice. But this has been my and our proudest project to date.” Great work crew! #madisonwi #uwmadison #ecologicalrestoration #wetlands",,,,1.08,Album_Video
UW–Madison Arboretum,uwarboretum,5039,2019-08-27 17:23:21 EDT,8/27/19,17:23:21,Photo,120,117,3,0,FALSE,https://www.instagram.com/p/B1rrBBynOqU/,https://www.instagram.com/p/B1rrBBynOqU/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/67403709_458826054706186_5788246685911651278_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=myck67vLyUUAX9nzdM-&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT91trPMCREPgz3Ga1qaXSK3FoqexINSx4sSMve0ZgVxFA&oe=625584D6,,"An America toad in the Native Plant Garden. This is Wisconsin’s only toad species. They can be found in every county, in habitats ranging from woodlands and wetlands to fields and prairies, as well as gardens and parks. Their skin is adapted to retain moisture, so they can live farther from water than other frogs. They will return to water to breed and lay eggs. #madisonwi #uwmadison #toads",,,,-1.15,Photo
UW–Madison Arboretum,uwarboretum,5018,2019-08-16 16:04:37 EDT,8/16/19,16:04:37,Video,154,154,0,823,FALSE,https://www.instagram.com/p/B1PMkAxnNB0/,https://www.instagram.com/p/B1PMkAxnNB0/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/67953152_2560143427364331_2200181484566700674_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=3hBYhAhqQ9wAX-sh4yP&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT--C2cqv-ELNOg0sLQDgZ_DwgRhmu8ngZBRyxVNoS7xVg&oe=625658DF,,Rare sight: a walking stick takes the stairs. Also cool: learning they are called Phasmids. #madisonwi #uwmadison #insects,,,,1.32,Album_Video
UW–Madison Arboretum,uwarboretum,5016,2019-08-15 15:06:24 EDT,8/15/19,15:06:24,Photo,69,69,0,0,FALSE,https://www.instagram.com/p/B1MhzYTlj-b/,https://www.instagram.com/p/B1MhzYTlj-b/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/69422388_712310679206726_2811659480541719356_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=Tm43ykSv4I0AX_iWdnJ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_KwTQEmN--Ce525P0GYpql8j3RaWmlW816yvW3VO4zsQ&oe=6256FD9F,,"Get ready to get growing! Our native gardening conference will help you learn to plant, maintain, and improve beautiful, sustainable native plant landscapes. Register soon – last year we reached capacity in late August. Link in profile. #nativeplants #pollinators #wildlife #gardening",,,,-2,Photo
UW–Madison Arboretum,uwarboretum,4998,2019-08-02 15:54:54 EDT,8/2/19,15:54:54,Photo,47,47,0,0,FALSE,https://www.instagram.com/p/B0rJBTAHBt-/,https://www.instagram.com/p/B0rJBTAHBt-/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/66146500_376812912981238_2353606297815023902_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=9xkMqKNvX34AX8SzJyW&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-vi24llCPC_c9Mu8C9Fe7stZgOoAueLyBjEqNuuFdm8Q&oe=6255994B,,"Science can be done by anyone! Learn skills you can use anywhere at our Citizen Science Open House on August 10, from 12–4 p.m. Participate in hands-on learning activities, explore citizen science projects at interactive tables, take part in a bioblitz. We’ll have activities, information, and opportunities for all experience levels. All ages welcome (children must be accompanied by an adult). More info: 
https://www.facebook.com/events/618551085332600/",,,,-2.94,Photo
UW–Madison Arboretum,uwarboretum,4989,2019-07-30 16:40:53 EDT,7/30/19,16:40:53,Photo,172,172,0,0,FALSE,https://www.instagram.com/p/B0jf5adn_qM/,https://www.instagram.com/p/B0jf5adn_qM/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/66843723_919573311768449_2813999056917133963_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=LMahDhMjsf8AX9YOqTP&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-f_IisYTCARqjHKngRCWBZtjeQe9x93LPDZEHcp1idTw&oe=6256F233,,"There isn’t much butterfly-weed still blooming, but this monarch found some. #madisonwi #uwmadison #pollinators #nativeplants #orange",,,,1.25,Photo
UW–Madison Arboretum,uwarboretum,4980,2019-07-24 16:28:06 EDT,7/24/19,16:28:06,Photo,147,147,0,0,FALSE,https://www.instagram.com/p/B0UBqjWn6_7/,https://www.instagram.com/p/B0UBqjWn6_7/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/65942143_1078780602332337_8772781706135641065_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=IjcQqfd6rGEAX_iHVmp&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9hdHqiem-KMlNhYvBLOjEQ4ssM-pGNNr6pq6bVoy7aOQ&oe=62554376,,Visit the native plant garden and follow the blazing-star #madisonwi #uwmadison #nativeplants,,,,1.07,Photo
UW–Madison Arboretum,uwarboretum,4976,2019-07-19 14:04:13 EDT,7/19/19,14:04:13,Video,90,90,0,439,FALSE,https://www.instagram.com/p/B0G5FGgn3F4/,https://www.instagram.com/p/B0G5FGgn3F4/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/67174005_157694485369727_8468831638159857905_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=PEgaEeNR__cAX-DoN4f&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8gX0dYdutBA4endlSvfJffdwGyT_EEGmwFJmJP81Ejtw&oe=62553150,,Bumbles are busy despite the heat #madisonwi #uwmadison #wildbees #nativeplants,,,,-1.3,Album_Video
UW–Madison Arboretum,uwarboretum,4960,2019-07-12 16:29:13 EDT,7/12/19,16:29:13,Album,123,123,0,0,FALSE,https://www.instagram.com/p/Bz1IQQlnbCa/,https://www.instagram.com/p/Bz1IQQlnbCa/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/65591182_113464999948800_5207048780966431071_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=QPJfpUCsTqAAX8lzZ86&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9v58eCA-1-Del_86ZmuDQq1Vh6bSta3Aa-fTirzbmYOA&oe=6256714E,,"So many wildflowers in bloom! Find compass-plant, hoary vervain, butterfly-weed, lead-plant, bee balm, and more in the native plant garden, prairies, and savannas. Learn more about them on a garden tour – the next one is all about plants for pollinators, on Wednesday, July 17, at 7 p.m. with Susan Carpenter.",,,,-1.5,Album_Video
UW–Madison Arboretum,uwarboretum,4924,2019-06-26 16:21:57 EDT,6/26/19,16:21:57,Photo,72,72,0,0,FALSE,https://www.instagram.com/p/BzL6tCRHG0E/,https://www.instagram.com/p/BzL6tCRHG0E/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/64821272_914286332251997_1506905979642845009_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=BELCRevQrREAX9ycoMy&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8-LQuTv-_QwuMSeUrZkMBJeRXOt7JwiC58nzglYotz5A&oe=62554135,,A big welcome to the #MandelaFellows! Today these leaders are here on a tour with Longenecker Horticultural Gardens curator David Stevens. We’re excited to be a community partner and learn from and work with them over the coming weeks. #YALIatUW #YALI2019,,,,-1.92,Photo
UW–Madison Arboretum,uwarboretum,4923,2019-06-25 16:37:41 EDT,6/25/19,16:37:41,Video,457,444,13,1544,FALSE,https://www.instagram.com/p/BzJXpY6negq/,https://www.instagram.com/p/BzJXpY6negq/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/62619438_2361959294128170_3666096851522719244_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=7XbHt4Eu1XQAX87BLPZ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_UATcyNqQdCw6PmQJ_9pXIlCl6snhIxTS6_AlraSV1uQ&oe=6256F403,,"Sometimes, if you’re really lucky, you get to watch cranes dance #madisonwi #uwmadison #wildlife #sandhillcranes",,,,3.91,Album_Video
UW–Madison Arboretum,uwarboretum,4915,2019-06-21 16:31:04 EDT,6/21/19,16:31:04,Album,131,131,0,0,FALSE,https://www.instagram.com/p/By_DxbDHA8d/,https://www.instagram.com/p/By_DxbDHA8d/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/64300477_1713801428764391_5788286861525687120_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=FKdtWdJBma4AX9u1z9R&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_ziMnTTVMv3xhQXG2lymHqMrRFvb2znPmJUNRV9ohN2w&oe=6255AD74,,"A big thank you to @americorpsnccc Cedar team 3 for all their hard work, curiosity, and enthusiasm. They’ve been in Madison since early May and spent several weeks at the Arboretum, working with our staff to improve the trails, gardens, and natural areas. It’s a great experience for them and for us! Their service has a lasting impact at the Arboretum and in the community. We wish these young leaders the very best as they move on in a few days to their next assignment. #madisonwi #uwmadison #americorpsnccc",,,,-1.4,Album_Video
UW–Madison Arboretum,uwarboretum,4914,2019-06-19 15:20:37 EDT,6/19/19,15:20:37,Photo,133,133,0,0,FALSE,https://www.instagram.com/p/By5yHpyHZOi/,https://www.instagram.com/p/By5yHpyHZOi/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/64352362_693796854414484_7441242485584852320_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=L1OcwAfj1LUAX9p_TWi&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-hEW2JjCKKsxWWk-epUuMl_YQ8Bkb5xZzSXPXb3BmI2Q&oe=625516D0,,wee monarch larva #madisonwi #uwmadison #monarchbutterflies,,,,-1.04,Photo
UW–Madison Arboretum,uwarboretum,4885,2019-06-06 17:09:54 EDT,6/6/19,17:09:54,Album,196,195,1,0,FALSE,https://www.instagram.com/p/ByYgSrrnrQv/,https://www.instagram.com/p/ByYgSrrnrQv/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/62025102_2388089741242013_6199126867488357219_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=o83GUqe127MAX_kjUDm&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_88emboI-stzmC9HRcar-vOzZHpkmDZp3_XWtRBvNTYQ&oe=625589D1,,"Late spring native plants are blooming in the prairies and savannas. Learn about native plant identification and gardening practices in the Native Plant Garden and look for these plants in their natural environments. Pictured: spiderwort, wild columbine, wild lupine, wild geranium, prairie phlox, golden alexanders. As always, please respect the ecosystems by staying on trails, and refrain from touching or picking flowers and plant material. 👏🏼⭐️ #madisonwi #uwmadison #nativeplants #wisconsin #lovenature",,,,1.07,Album_Video
UW–Madison Arboretum,uwarboretum,4867,2019-05-31 13:53:47 EDT,5/31/19,13:53:47,Album,227,219,8,0,FALSE,https://www.instagram.com/p/ByItFAXn4ri/,https://www.instagram.com/p/ByItFAXn4ri/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/60655649_396740970929447_7130827347436328846_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=2IzHp5aUO_UAX-9PKLe&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-clCUT6Wje6ir563rPlqkF3xTppwdIJ0LxbhahBXO-GA&oe=62553B48,,"There’s good birdwatching here – if you can find them in the fresh foliage. 😊 Many species are breeding, nesting, singing, and foraging. You might see bluebirds at the nesting boxes, cedar waxwings feeding on crabapples, blue-gray gnatcatchers hopping on branches looking for insects, and northern flickers foraging on the ground. Listen for the distinctive calls of catbirds and cardinals. Please follow good birding etiquette – don’t disturb or crowd birds, and always stay on trails. 👏🏼⭐️ #madisonwi #uwmadison #uwspring #birding #birds",,,,1.23,Album_Video
UW–Madison Arboretum,uwarboretum,4831,2019-05-16 10:03:22 EDT,5/16/19,10:03:22,Photo,293,293,0,0,FALSE,https://www.instagram.com/p/BxhqyVoHtwA/,https://www.instagram.com/p/BxhqyVoHtwA/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/58722673_187930468857241_847051890166611159_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=c2OvkVHLCcMAX_kE6Jf&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8dnu7wkiC7BT5sVxtIW72GeVhG7l_5x1pCtaHO9-q7eA&oe=62555F8B,,A lone sandhill crane takes shelter near the visitor center as a spring thunderstorm rolls in. #madisonwi #uwmadison #wiwx,,,,2.12,Photo
UW–Madison Arboretum,uwarboretum,4825,2019-05-15 14:11:41 EDT,5/15/19,14:11:41,Photo,247,242,5,0,FALSE,https://www.instagram.com/p/BxfiaKhn9Bs/,https://www.instagram.com/p/BxfiaKhn9Bs/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/60592908_2205745769462993_7239947565321225428_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=VdsY56_RA_MAX8sEbwF&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_P0yz_aM_B_vwb6gj9AN_ZGXk5wT8I2xykFnscR5XcYw&oe=6255302C,,"Horticulture garden bloom update: Magnolias are past peak, but a few trees still have good bloom display that should last through the weekend and into next week. The majority of crabapples are in bud or blooming. Peak bloom should begin this weekend and go through next weekend. Due to last year’s wet and cloudy growing season and the winter’s extreme cold, the lilac display will not be as robust as usual. About 40% of the collection will have few to no blooms. The rest of the lilac collection is either in bloom or will begin to bloom soon. Peak bloom should start this weekend and continue through next weekend. As always, bloom times and duration are weather dependent. #madisonwi #uwmadison #horticulture #uwspring",,,,1.79,Photo
UW–Madison Arboretum,uwarboretum,4806,2019-05-10 13:47:51 EDT,5/10/19,13:47:51,Album,213,210,3,0,FALSE,https://www.instagram.com/p/BxSntSUnd4u/,https://www.instagram.com/p/BxSntSUnd4u/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/60012274_884357018569604_7516820728571834475_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=w8lwKDcnstAAX-fKnQ_&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_tZBURXY-6W0qR4bVmdm6W7kHQ6gEPNko8o8GzVhbWyQ&oe=62558F52,,"While a few lilacs and crabapples have started to bloom, the cool temperatures and cloudy days have slowed progress. Some of the late-flowering magnolias are in bloom. Sun and warmth should help the lilacs and crabapples along, and the crabapples are likely to have more blooms this weekend than the lilacs, but substantial bloom for both is still a week away (if weather stays warm and sunny). #madisonwi #uwmadison #uwspring #wiwx #horticulture",,,,1.16,Album_Video
UW–Madison Arboretum,uwarboretum,4782,2019-05-03 15:48:49 EDT,5/3/19,15:48:49,Photo,183,183,0,0,FALSE,https://www.instagram.com/p/BxAz_Dwnhsl/,https://www.instagram.com/p/BxAz_Dwnhsl/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/58410816_140857637037652_3519699604782612710_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=r-n9LyigpxwAX8XJDGH&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9grAkUEEt87XCHyhbI_63bZfzdG0D15Tbc0D7mTlkIMQ&oe=62565418,,"Blooms! But first: Spring is a busy time of year, especially when the spectacular flowering trees and shrubs bloom in Longenecker Horticultural Gardens. We’d like to remind visitors that dogs/pets, picnics, drones, and tree climbing are not allowed (more about etiquette and road safety at the link in our profile). While you enjoy the Arboretum, your cooperation helps protect all that lives here. On to the bloom update! The magnolias that were in full bloom are now fading. More are blooming now and others should start in the next week. Cherries should be in bloom through the weekend. Lilacs are just beginning and will bloom more fully in 7–10 days. Crabapples are leafing out and should also bloom in 7–10 days. Weather affects bloom times and duration, so these timelines can change. #uwmadison #madisonwi #uwspring",,,,1.33,Photo
UW–Madison Arboretum,uwarboretum,4778,2019-04-30 15:25:40 EDT,4/30/19,15:25:40,Photo,82,80,2,0,FALSE,https://www.instagram.com/p/Bw5C88sHFJ0/,https://www.instagram.com/p/Bw5C88sHFJ0/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/57289604_2307675176225935_5144465062342323846_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=DMJaqJl4mRcAX8dKqub&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_RosnLbeCj0aiURSLiyJzzY3zY-rCsM2vZUy7i1_L4bQ&oe=6256BB49,,"Who’s ready to garden?! Native plants are beautiful and have many ecological benefits. Come shop the Friends of the Arboretum Native Plant Sale on May 11, 9 a.m.–2 p.m.. More than 200 species of wildflowers, grasses, trees, and shrubs will be available, and experts will be on hand to answer questions. Link to plant lists and other sale information in profile. #nativeplants",,,,-1.68,Photo
UW–Madison Arboretum,uwarboretum,4763,2019-04-26 10:16:47 EDT,4/26/19,10:16:47,Photo,401,389,12,0,FALSE,https://www.instagram.com/p/BwuMbGCHSXr/,https://www.instagram.com/p/BwuMbGCHSXr/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/57403929_660067697779475_5263759482641835375_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=TfCvCADDbUwAX-8xkKg&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_l86JHxldfTSy5_srSvMdNOrCSbBBO2wrmZIDiTFD8dA&oe=62560BD6,,"Bloom update: About 40 percent of the magnolia collection is in bloom. Once flowers are open, they are easily damaged by cold. If we get the mid-20s forecasted for overnight Saturday, all the open flowers will wither. Some magnolias are just starting to bloom, and the mid- and late-season trees haven’t started to bloom yet. The cold may damage those just opening, and we hope there will be little damage to those not yet flowering. So the good news is that about 40% of the collection still has potential to bloom after Saturday’s weather. 
Cherries have only a light bloom this year. The extreme cold in late January killed most of the flower buds, and those in bloom will likely lose flowers due to cold this weekend. 
Crabapples and lilacs are not yet blooming and will likely come through Saturday’s cold without damage. #madisonwi #uwmadison #uwspring #wiwx",,,,2.91,Photo
UW–Madison Arboretum,uwarboretum,4744,2019-04-17 16:55:58 EDT,4/17/19,16:55:58,Photo,95,93,2,0,FALSE,https://www.instagram.com/p/BwXu83GHV9n/,https://www.instagram.com/p/BwXu83GHV9n/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/57116469_855177491525951_7599240858173453112_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=Bn0LiMwvqboAX8AYIN4&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-6jenMGEgcS0Ajz9zdGLstYyYYoS3bp0onY7cfWvLLFQ&oe=625630F9,,"In this indoor/outdoor class, you’ll walk the Arboretum’s bluebird trail and learn about bluebirds, their behavior, their decline, and restoration efforts. Instructor: Sylvia Marek, Arboretum naturalist. Register by April 23 via events calendar (link in profile). #uwmadison #environmentaleducation",,,,-1.45,Photo
UW–Madison Arboretum,uwarboretum,4731,2019-04-10 16:32:08 EDT,4/10/19,16:32:08,Photo,140,139,1,0,FALSE,https://www.instagram.com/p/BwFqqOJl6LW/,https://www.instagram.com/p/BwFqqOJl6LW/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/57085386_2246653422024379_2874848492620621400_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=GrmQTn--PR0AX9-pIfE&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-gQDlRSV_Hefnvmu7_uD5jxp2Z_lj1C_4lKv91Sl0DrQ&oe=6255EBD4,,Don’t fret friends! It always snows in April. #madisonwi #uwmadison #uwspring #wiwx,,,,1.01,Photo
UW–Madison Arboretum,uwarboretum,4708,2019-04-04 16:42:43 EDT,4/4/19,16:42:43,Photo,223,219,4,0,FALSE,https://www.instagram.com/p/Bv2PGirHVbw/,https://www.instagram.com/p/Bv2PGirHVbw/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/54800824_309267879761407_8129601570586883262_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=6GdbdzxppQIAX92dl59&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-o3hWSTZoE-OcWScpLuLJ0RXvM1_5W5A-VCdeI1Chocg&oe=62565724,,"Skunk Cabbage abounds in the wetlands named for the native plant, which is one of the first to emerge here in early spring, usually in late February to early March. The plant gets its name from the stinky odor it emits to attract pollinators like flies and gnats. It is also one of only a few plants that generates its own heat to melt away surrounding snow—a process called thermogenesis. The speckled purple spathe (modified leaf) and flower heads (inside the spathes) emerge first, while the large leaves develop later in spring. #madisonwi #uwmadison #uwspring #winativeplants",,,,1.62,Photo
UW–Madison Arboretum,uwarboretum,4688,2019-03-26 17:57:38 EDT,3/26/19,17:57:38,Photo,178,175,3,0,FALSE,https://www.instagram.com/p/BvfMhSmHXg1/,https://www.instagram.com/p/BvfMhSmHXg1/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/53743440_398510110929668_5911549706918609187_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=71xVF-0VNFwAX9odNJf&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-m8DuDHpf6E_EUpC86vhWfoRtGVt0L9apW5n9W5xmUTA&oe=6256CC81,,The remains of a deer that had died in the tall grasses of the native plant garden during the winter and been covered by snow. The dried vegetation concealed it until today’s prescribed fire.,,,,1.29,Photo
UW–Madison Arboretum,uwarboretum,4688,2019-03-26 14:56:43 EDT,3/26/19,14:56:43,Video,155,155,0,952,FALSE,https://www.instagram.com/p/Bve3roGABkD/,https://www.instagram.com/p/Bve3roGABkD/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/53907361_367083107468605_1040524983242061781_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=Zs3GaEZI7DYAX-GxfHv&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8i_aXaNOxHRiOqhvmtrzQFnpv-1iy4077fKx-FqBw20Q&oe=62567149,,A sure sign of spring! We burned several sections of the native plant garden today. #rxfire #nativeplants,,,,1.32,Album_Video
UW–Madison Arboretum,uwarboretum,4684,2019-03-20 15:30:15 EDT,3/20/19,15:30:15,Photo,129,127,2,0,FALSE,https://www.instagram.com/p/BvPe4nYHytY/,https://www.instagram.com/p/BvPe4nYHytY/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/53263014_361881054658988_3008814740685044003_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=p9IAB4XrkWQAX_fXrfb&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_uzf0mFnPamaA-zepcily7GbS_pqP4o1VsQm5KlX_stQ&oe=6255BFB0,,"The snow is gone from Curtis Prairie, mud and puddles remain. Bluebirds, red-winged blackbirds, and sandhill cranes have returned to the area. New plant growth and insects will soon emerge. Happy spring! #madisonwi #uwmadison #uwspring",,,,-1.07,Photo
